INCIDENT_DATETIME,INCIDENT_RESPONSE_SECONDS_QY,DISPATCH_RESPONSE_SECONDS_QY,TRAVEL_TIME_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,INCIDENT_CLASSIFICATION_GROUP,PROPERTY_USE_DESCRIPTION,BOROUGH,ZIPCODE,CITY_COUNCIL_DIST,LATITUDE,LONGITUDE,YEAR,MONTH,DAY_OF_WEEK,HOUR
2016-02-16 09:28:00,1366,386,721,1,2,UNUSUAL INCIDENT,Residential - Multifamily,MANHATTAN,10302,6,40.553314,-73.957293,2016,2,Fri,9
2019-03-03 12:18:00,749,142,523,3,1,MAJOR FIRE,Healthcare,MANHATTAN,10001,43,40.850344,-74.230298,2019,3,Sat,12
2023-04-15 08:46:00,517,284,212,1,4,APPLIANCE FIRE,Assembly,BROOKLYN,10452,3,40.788588,-74.062789,2023,4,Wed,8
2023-12-07 06:10:00,1297,522,491,2,4,UTILITY EMERGENCY,Healthcare,QUEENS,10301,51,40.572131,-73.869871,2023,12,Tue,6
2017-07-11 11:19:00,832,221,322,1,0,GARBAGE FIRE,Commercial - Office,MANHATTAN,10031,12,40.810859,-74.162577,2017,7,Mon,11
2021-04-21 21:27:00,927,319,404,1,0,MAJOR FIRE,Residential - Multifamily,MANHATTAN,10452,43,40.858806,-74.043358,2021,4,Thu,21
2020-08-11 20:50:00,887,346,307,3,1,NONSTRUCTURAL FIRE,Assembly,MANHATTAN,11368,37,40.81868,-74.194397,2020,8,Wed,20
2019-02-23 20:33:00,741,232,412,2,1,NONSTRUCTURAL FIRE,Educational,BRONX,10452,5,40.540313,-73.818343,2019,2,Fri,20
2016-09-12 05:28:00,694,262,264,2,2,UNUSUAL INCIDENT,Commercial - Office,BROOKLYN,10451,26,40.50463,-74.066043,2016,9,Fri,5
2022-05-12 20:59:00,547,272,181,1,1,UNUSUAL INCIDENT,Commercial - Office,MANHATTAN,11201,24,40.65361,-74.188073,2022,5,Tue,20
2016-03-12 06:48:00,986,274,434,2,0,APPLIANCE FIRE,Healthcare,STATEN ISLAND,10302,1,40.550845,-73.726418,2016,3,Fri,6
2024-02-27 15:48:00,656,253,166,1,2,CAR FIRE,Storage,MANHATTAN,10451,16,40.548484,-74.18698,2024,2,Sun,15
2024-12-26 15:55:00,780,230,380,2,1,OUTSIDE FIRE,Assembly,QUEENS,10002,3,40.849204,-73.831216,2024,12,Sun,15
2024-11-06 11:11:00,1502,476,779,5,0,ELECTRICAL FIRE,Commercial - Mercantile,BROOKLYN,10001,48,40.781017,-74.090179,2024,11,Fri,11
2023-10-02 05:15:00,521,233,202,3,1,NONSTRUCTURAL FIRE,Healthcare,QUEENS,10301,12,40.682536,-73.858166,2023,10,Fri,5
2015-12-26 22:28:00,892,469,399,1,0,UTILITY EMERGENCY,Healthcare,BRONX,10451,31,40.643287,-74.167951,2015,12,Sun,22
2020-02-28 02:14:00,695,322,355,2,0,NONSTRUCTURAL FIRE,Residential - Single Family,QUEENS,11368,28,40.573852,-73.870281,2020,2,Wed,2
2015-08-15 13:10:00,995,84,619,1,3,NONSTRUCTURAL FIRE,Commercial - Office,BROOKLYN,10451,42,40.82967,-74.029296,2015,8,Sat,13
2015-02-02 14:10:00,1259,453,785,2,0,STRUCTURAL FIRE,Assembly,QUEENS,11368,31,40.711019,-73.931336,2015,2,Tue,14
2023-09-21 01:45:00,783,320,214,1,0,ELECTRICAL FIRE,Commercial - Office,BRONX,10002,6,40.894056,-73.723904,2023,9,Thu,1
2019-08-01 12:22:00,1271,346,683,1,1,NONSTRUCTURAL FIRE,Commercial - Office,BROOKLYN,10452,41,40.503712,-74.198351,2019,8,Sun,12
2019-06-21 23:30:00,825,536,191,3,0,CAR FIRE,Assembly,BRONX,11201,38,40.657963,-74.023424,2019,6,Tue,23
2021-07-06 17:34:00,928,246,602,2,1,MAJOR FIRE,Transportation,MANHATTAN,10001,43,40.529208,-74.247306,2021,7,Sat,17
2024-05-25 23:36:00,1036,372,499,2,1,APPLIANCE FIRE,Transportation,BRONX,10002,16,40.856723,-74.259489,2024,5,Sat,23
2023-02-16 23:28:00,768,257,434,2,4,APPLIANCE FIRE,Commercial - Office,QUEENS,11368,12,40.682365,-74.011281,2023,2,Thu,23
2024-02-12 14:16:00,684,200,417,2,1,UTILITY EMERGENCY,Residential - Single Family,QUEENS,10001,22,40.738973,-73.80956,2024,2,Fri,14
2017-01-02 17:53:00,922,249,393,1,2,MAJOR FIRE,Assembly,BRONX,10452,22,40.785604,-73.795275,2017,1,Wed,17
2020-12-07 00:52:00,533,286,160,1,0,OUTSIDE FIRE,Healthcare,QUEENS,10002,1,40.6242,-74.243448,2020,12,Fri,0
2015-12-26 06:52:00,770,281,239,4,0,UTILITY EMERGENCY,Commercial - Office,MANHATTAN,10031,20,40.745378,-73.826637,2015,12,Sat,6
2024-05-27 21:39:00,840,213,438,6,0,STRUCTURAL FIRE,Residential - Multifamily,MANHATTAN,10031,14,40.776959,-74.103494,2024,5,Mon,21
2024-04-26 00:33:00,493,192,286,2,0,STRUCTURAL FIRE,Transportation,BRONX,10031,12,40.590985,-74.094026,2024,4,Mon,0
2018-06-26 02:25:00,1260,627,476,2,0,CAR FIRE,Healthcare,STATEN ISLAND,11205,14,40.863771,-73.907727,2018,6,Sat,2
2017-12-22 13:33:00,502,196,301,1,0,OUTSIDE FIRE,Industrial,QUEENS,10001,45,40.748403,-74.060313,2017,12,Tue,13
2019-10-24 16:10:00,898,327,296,3,1,NONSTRUCTURAL FIRE,Assembly,QUEENS,10031,24,40.549987,-74.070336,2019,10,Wed,16
2024-08-08 07:40:00,903,371,393,4,0,MAJOR FIRE,Storage,BRONX,10302,37,40.613642,-74.062186,2024,8,Fri,7
2024-03-07 02:25:00,1311,262,797,3,0,GARBAGE FIRE,Residential - Single Family,MANHATTAN,10302,39,40.71966,-73.803782,2024,3,Mon,2
2016-01-13 11:59:00,1200,296,679,2,1,UTILITY EMERGENCY,Residential - Single Family,QUEENS,11201,41,40.627263,-74.198535,2016,1,Thu,11
2017-07-21 04:57:00,853,394,292,1,1,NONSTRUCTURAL FIRE,Commercial - Mercantile,STATEN ISLAND,10451,30,40.777395,-74.023066,2017,7,Fri,4
2024-01-25 03:26:00,1290,498,555,1,2,STRUCTURAL FIRE,Commercial - Mercantile,BRONX,10302,33,40.678641,-74.06339,2024,1,Fri,3
2024-07-22 17:00:00,912,170,577,1,2,CAR FIRE,Residential - Multifamily,BROOKLYN,10002,44,40.73907,-73.88777,2024,7,Sun,17
2022-06-07 05:33:00,784,308,427,2,1,NONSTRUCTURAL FIRE,Industrial,QUEENS,10452,3,40.670239,-74.104641,2022,6,Sat,5
2015-04-19 10:55:00,1061,432,410,5,0,UNUSUAL INCIDENT,Transportation,MANHATTAN,11201,34,40.757301,-73.880576,2015,4,Fri,10
2018-08-26 05:31:00,586,193,208,2,1,OUTSIDE FIRE,Transportation,QUEENS,11205,28,40.65397,-73.888866,2018,8,Sat,5
2015-11-12 02:06:00,1034,256,671,2,3,UTILITY EMERGENCY,Residential - Multifamily,QUEENS,10451,20,40.695795,-73.821729,2015,11,Tue,2
2018-12-26 18:00:00,827,233,419,2,2,ELECTRICAL FIRE,Commercial - Mercantile,QUEENS,11368,24,40.541849,-73.996057,2018,12,Mon,18
2021-11-16 06:35:00,922,424,451,1,4,STRUCTURAL FIRE,Commercial - Mercantile,BRONX,11368,27,40.868502,-74.117077,2021,11,Tue,6
2015-04-07 08:44:00,1101,280,781,2,0,GARBAGE FIRE,Assembly,BROOKLYN,11205,17,40.678075,-73.860452,2015,4,Tue,8
2023-03-03 11:52:00,1029,237,516,2,1,APPLIANCE FIRE,Industrial,BROOKLYN,10302,26,40.642236,-74.171723,2023,3,Wed,11
2023-06-16 20:10:00,912,209,428,3,2,APPLIANCE FIRE,Commercial - Office,STATEN ISLAND,10001,30,40.62425,-73.73739,2023,6,Sun,20
2016-06-02 23:56:00,912,193,682,3,0,MAJOR FIRE,Residential - Single Family,BROOKLYN,10301,16,40.766868,-74.020388,2016,6,Mon,23
2019-01-15 22:58:00,796,243,271,3,0,APPLIANCE FIRE,Residential - Single Family,BROOKLYN,11205,21,40.806543,-73.980417,2019,1,Thu,22
2017-05-09 08:00:00,595,160,269,2,2,ELECTRICAL FIRE,Transportation,BROOKLYN,11368,48,40.803895,-73.961179,2017,5,Wed,8
2024-10-09 08:41:00,651,188,393,4,1,UTILITY EMERGENCY,Residential - Single Family,BROOKLYN,10031,14,40.747203,-74.007627,2024,10,Wed,8
2024-10-25 19:09:00,1132,505,530,4,1,GARBAGE FIRE,Healthcare,QUEENS,11201,23,40.718979,-73.880478,2024,10,Mon,19
2016-03-16 14:34:00,964,165,735,1,1,ELECTRICAL FIRE,Assembly,QUEENS,10302,34,40.837401,-73.75248,2016,3,Wed,14
2018-12-05 01:44:00,498,156,268,4,1,STRUCTURAL FIRE,Healthcare,BROOKLYN,11201,8,40.585702,-73.744804,2018,12,Sun,1
2017-05-12 11:35:00,818,315,463,2,1,OUTSIDE FIRE,Residential - Single Family,BROOKLYN,11201,3,40.688464,-74.184068,2017,5,Sat,11
2015-06-28 23:12:00,899,333,431,2,0,GARBAGE FIRE,Transportation,BROOKLYN,10001,16,40.589024,-73.951515,2015,6,Tue,23
2015-06-06 04:06:00,533,136,329,1,3,CAR FIRE,Educational,QUEENS,11201,36,40.642305,-73.963851,2015,6,Wed,4
2019-05-07 09:14:00,939,385,284,3,1,NONSTRUCTURAL FIRE,Healthcare,QUEENS,10031,20,40.642008,-74.231588,2019,5,Fri,9
2022-03-25 05:42:00,1005,512,329,1,1,UNUSUAL INCIDENT,Commercial - Mercantile,QUEENS,10002,40,40.708612,-73.836117,2022,3,Tue,5
2022-05-17 20:31:00,520,160,253,1,0,GARBAGE FIRE,Educational,MANHATTAN,10001,39,40.852823,-73.753757,2022,5,Sat,20
2016-01-12 03:11:00,725,343,297,2,1,MAJOR FIRE,Commercial - Mercantile,BROOKLYN,11368,1,40.663391,-74.223054,2016,1,Mon,3
2019-01-24 11:24:00,1008,400,401,4,1,OUTSIDE FIRE,Commercial - Office,BROOKLYN,11205,23,40.863925,-74.060187,2019,1,Tue,11
2024-07-02 00:54:00,1153,321,563,2,2,UTILITY EMERGENCY,Healthcare,BROOKLYN,10451,51,40.817416,-74.090464,2024,7,Sat,0
2016-10-08 18:12:00,917,532,333,2,0,APPLIANCE FIRE,Commercial - Mercantile,QUEENS,10301,14,40.905411,-74.162026,2016,10,Sat,18
2021-05-16 06:02:00,443,119,323,1,0,MAJOR FIRE,Commercial - Mercantile,BROOKLYN,11368,17,40.879215,-74.201723,2021,5,Thu,6
2015-04-07 06:08:00,621,151,412,1,0,NONSTRUCTURAL FIRE,Storage,BROOKLYN,10002,30,40.578086,-74.04114,2015,4,Sat,6
2017-07-20 00:45:00,1113,357,515,1,1,GARBAGE FIRE,Transportation,QUEENS,10451,19,40.746452,-73.994617,2017,7,Sat,0
2020-01-04 00:28:00,960,363,360,2,0,MAJOR FIRE,Commercial - Mercantile,BROOKLYN,10452,20,40.711612,-74.025243,2020,1,Sun,0
2017-02-20 06:15:00,665,119,265,5,1,GARBAGE FIRE,Industrial,BRONX,10452,4,40.549883,-73.764758,2017,2,Fri,6
2020-11-20 19:36:00,1166,546,422,2,1,MAJOR FIRE,Storage,BRONX,10002,6,40.560492,-74.199122,2020,11,Sat,19
2016-02-21 10:04:00,729,205,345,1,0,NONSTRUCTURAL FIRE,Storage,BRONX,11368,26,40.636833,-73.776817,2016,2,Wed,10
2015-03-25 21:09:00,758,218,396,2,0,GARBAGE FIRE,Storage,MANHATTAN,11368,12,40.907305,-73.777801,2015,3,Fri,21
2015-10-25 06:04:00,692,126,313,2,1,ELECTRICAL FIRE,Educational,BROOKLYN,10002,28,40.640096,-74.003945,2015,10,Wed,6
2021-03-28 10:47:00,1013,184,688,3,2,NONSTRUCTURAL FIRE,Residential - Single Family,BRONX,10031,5,40.787087,-73.977231,2021,3,Thu,10
2022-08-24 20:12:00,1084,507,474,4,1,ELECTRICAL FIRE,Assembly,BRONX,10031,50,40.606919,-74.135596,2022,8,Sat,20
2024-12-01 14:35:00,680,222,387,2,1,UTILITY EMERGENCY,Assembly,BROOKLYN,11205,7,40.82939,-73.900524,2024,12,Sun,14
2020-05-06 01:25:00,487,159,213,2,2,STRUCTURAL FIRE,Residential - Multifamily,MANHATTAN,10301,18,40.784546,-74.153349,2020,5,Thu,1
2019-07-14 08:33:00,1032,380,399,3,1,CAR FIRE,Healthcare,BRONX,10451,22,40.702926,-74.030846,2019,7,Sat,8
2019-07-28 19:54:00,829,492,330,2,1,UNUSUAL INCIDENT,Commercial - Mercantile,QUEENS,11368,44,40.716975,-74.184047,2019,7,Wed,19
2021-05-11 17:39:00,630,91,298,4,1,ELECTRICAL FIRE,Residential - Single Family,BROOKLYN,11205,34,40.528208,-73.886054,2021,5,Mon,17
2017-08-27 18:42:00,1084,290,543,1,1,NONSTRUCTURAL FIRE,Assembly,BRONX,11205,33,40.674053,-74.12989,2017,8,Tue,18
2016-11-02 19:31:00,994,564,308,2,1,MAJOR FIRE,Educational,BROOKLYN,11201,32,40.851371,-73.976783,2016,11,Sat,19
2015-11-06 10:51:00,805,366,320,2,0,APPLIANCE FIRE,Industrial,MANHATTAN,10031,38,40.531612,-74.207039,2015,11,Mon,10
2016-01-28 12:43:00,858,155,502,2,0,UNUSUAL INCIDENT,Storage,MANHATTAN,10451,47,40.83017,-73.787371,2016,1,Thu,12
2017-05-18 06:13:00,887,183,545,3,1,STRUCTURAL FIRE,Residential - Single Family,BRONX,10452,4,40.894993,-74.031357,2017,5,Thu,6
2016-04-18 16:25:00,743,300,363,2,3,UTILITY EMERGENCY,Commercial - Mercantile,BROOKLYN,10302,41,40.76804,-73.891167,2016,4,Wed,16
2024-04-05 19:25:00,1067,710,342,1,0,UNUSUAL INCIDENT,Healthcare,BROOKLYN,11205,37,40.85416,-74.039011,2024,4,Fri,19
2018-05-04 08:02:00,712,250,196,2,2,ELECTRICAL FIRE,Industrial,QUEENS,11368,36,40.599098,-74.146003,2018,5,Tue,8
2021-06-23 00:37:00,562,212,290,3,1,NONSTRUCTURAL FIRE,Residential - Single Family,MANHATTAN,10031,28,40.802514,-73.927034,2021,6,Sun,0
2018-09-09 04:05:00,787,231,391,6,1,GARBAGE FIRE,Residential - Single Family,BROOKLYN,10302,41,40.693642,-73.799313,2018,9,Mon,4
2016-03-11 09:03:00,732,367,360,4,1,UTILITY EMERGENCY,Commercial - Office,BRONX,10451,38,40.596879,-74.147211,2016,3,Mon,9
2024-10-25 03:43:00,1132,159,766,1,1,MAJOR FIRE,Healthcare,QUEENS,10031,13,40.905755,-74.119187,2024,10,Tue,3
2021-08-15 02:36:00,578,191,170,3,0,OUTSIDE FIRE,Healthcare,MANHATTAN,10001,22,40.652243,-73.706646,2021,8,Thu,2
2021-06-01 13:35:00,812,274,294,3,0,STRUCTURAL FIRE,Healthcare,QUEENS,10302,47,40.535293,-73.877811,2021,6,Thu,13
2017-11-14 00:47:00,804,269,272,1,1,CAR FIRE,Commercial - Mercantile,BRONX,10002,19,40.57979,-74.069232,2017,11,Wed,0
2016-01-04 01:43:00,918,377,404,2,1,OUTSIDE FIRE,Commercial - Office,QUEENS,11205,45,40.5694,-74.152279,2016,1,Wed,1
2023-09-20 18:14:00,1056,616,359,1,1,MAJOR FIRE,Residential - Multifamily,QUEENS,10301,49,40.722164,-73.743482,2023,9,Mon,18
2018-02-02 06:03:00,1301,498,677,5,0,GARBAGE FIRE,Residential - Single Family,BRONX,10302,49,40.61614,-73.795007,2018,2,Wed,6
2019-05-13 02:19:00,816,282,343,6,1,OUTSIDE FIRE,Residential - Multifamily,MANHATTAN,10001,29,40.624498,-73.911704,2019,5,Wed,2
2019-07-22 20:45:00,1118,401,526,1,0,UNUSUAL INCIDENT,Residential - Multifamily,BROOKLYN,10031,29,40.823288,-74.242064,2019,7,Fri,20
2022-03-01 08:44:00,700,164,289,3,0,CAR FIRE,Residential - Multifamily,STATEN ISLAND,10002,46,40.556508,-73.883208,2022,3,Fri,8
2015-02-01 11:00:00,797,140,360,5,0,GARBAGE FIRE,Healthcare,BRONX,11201,41,40.61206,-73.741393,2015,2,Sun,11
2024-05-02 08:52:00,804,366,349,2,1,NONSTRUCTURAL FIRE,Educational,BROOKLYN,10452,26,40.879582,-73.755075,2024,5,Wed,8
2015-10-11 00:49:00,573,321,141,2,2,NONSTRUCTURAL FIRE,Industrial,QUEENS,11201,48,40.604029,-74.141456,2015,10,Fri,0
2016-02-26 18:02:00,731,317,311,2,3,MAJOR FIRE,Healthcare,BROOKLYN,10301,30,40.529439,-74.259166,2016,2,Mon,18
2017-02-04 03:04:00,649,114,382,1,0,CAR FIRE,Assembly,BRONX,11368,1,40.613392,-74.079914,2017,2,Thu,3
2017-01-08 13:07:00,751,282,438,1,0,OUTSIDE FIRE,Industrial,BRONX,11201,5,40.684101,-73.782534,2017,1,Wed,13
2020-12-20 13:43:00,816,165,387,1,1,APPLIANCE FIRE,Assembly,BRONX,10301,12,40.709153,-73.792272,2020,12,Sun,13
2016-10-08 13:14:00,598,219,372,2,2,ELECTRICAL FIRE,Commercial - Office,MANHATTAN,11201,33,40.631965,-74.19524,2016,10,Fri,13
2020-11-07 23:30:00,732,263,411,2,1,UNUSUAL INCIDENT,Storage,BRONX,10002,20,40.508966,-73.829813,2020,11,Tue,23
2015-11-19 10:11:00,892,349,516,1,1,UNUSUAL INCIDENT,Residential - Multifamily,BRONX,10001,23,40.577626,-73.95435,2015,11,Fri,10
2018-05-05 14:07:00,929,610,205,6,2,MAJOR FIRE,Assembly,BROOKLYN,10452,34,40.711815,-74.151301,2018,5,Sat,14
2020-12-06 12:45:00,1204,414,555,1,0,GARBAGE FIRE,Commercial - Mercantile,QUEENS,10031,3,40.760332,-73.745982,2020,12,Sat,12
2018-11-10 11:25:00,694,321,169,3,3,OUTSIDE FIRE,Healthcare,BRONX,10031,19,40.596882,-73.971532,2018,11,Tue,11
2015-06-05 10:54:00,945,240,691,4,2,UNUSUAL INCIDENT,Commercial - Office,STATEN ISLAND,10451,3,40.662199,-73.842277,2015,6,Sat,10
2017-06-14 23:25:00,902,99,677,1,1,OUTSIDE FIRE,Industrial,STATEN ISLAND,10002,30,40.504058,-74.018531,2017,6,Thu,23
2021-10-07 10:46:00,737,319,286,4,1,MAJOR FIRE,Transportation,QUEENS,11205,26,40.890863,-73.859921,2021,10,Wed,10
2015-02-07 16:03:00,619,147,377,3,1,MAJOR FIRE,Assembly,QUEENS,10451,1,40.549581,-73.836622,2015,2,Sun,16
2020-11-02 16:01:00,672,270,358,1,0,CAR FIRE,Storage,BROOKLYN,11368,23,40.525199,-73.706202,2020,11,Wed,16
2021-06-24 14:07:00,714,373,234,3,1,UTILITY EMERGENCY,Transportation,BROOKLYN,10002,48,40.89602,-73.850095,2021,6,Sat,14
2023-07-02 02:50:00,993,523,317,2,2,GARBAGE FIRE,Storage,MANHATTAN,10001,5,40.709408,-73.889626,2023,7,Fri,2
2016-12-02 10:50:00,1227,395,746,1,1,NONSTRUCTURAL FIRE,Residential - Single Family,QUEENS,10001,49,40.904522,-74.129303,2016,12,Tue,10
2021-05-28 02:05:00,957,106,680,2,1,GARBAGE FIRE,Healthcare,BROOKLYN,11201,44,40.783357,-73.984107,2021,5,Sat,2
2018-10-05 10:29:00,801,214,369,2,3,UNUSUAL INCIDENT,Assembly,BROOKLYN,10451,2,40.879286,-74.201129,2018,10,Fri,10
2021-01-28 21:56:00,615,266,282,3,0,STRUCTURAL FIRE,Residential - Multifamily,BROOKLYN,11201,8,40.595008,-74.164379,2021,1,Tue,21
2018-04-08 19:45:00,1176,358,617,2,3,CAR FIRE,Commercial - Mercantile,MANHATTAN,10002,20,40.578099,-73.900676,2018,4,Fri,19
2022-10-25 20:18:00,1049,400,459,2,1,APPLIANCE FIRE,Commercial - Office,BRONX,11368,25,40.588239,-73.709225,2022,10,Tue,20
2023-03-05 17:05:00,925,424,409,4,3,UNUSUAL INCIDENT,Healthcare,BROOKLYN,11205,40,40.823995,-74.196616,2023,3,Sat,17
2016-06-25 20:41:00,707,124,389,3,3,GARBAGE FIRE,Educational,BRONX,10302,27,40.67739,-73.776889,2016,6,Fri,20
2019-11-09 14:58:00,956,270,418,2,0,NONSTRUCTURAL FIRE,Commercial - Office,MANHATTAN,10452,2,40.873773,-74.043466,2019,11,Sat,14
2019-10-26 14:24:00,612,205,287,2,1,NONSTRUCTURAL FIRE,Industrial,STATEN ISLAND,10001,44,40.756482,-73.997028,2019,10,Mon,14
2023-12-09 08:10:00,913,312,395,1,0,APPLIANCE FIRE,Industrial,QUEENS,10301,35,40.731307,-73.890801,2023,12,Fri,8
2016-01-27 21:21:00,707,195,406,2,1,STRUCTURAL FIRE,Commercial - Office,QUEENS,10302,1,40.67094,-73.828432,2016,1,Thu,21
2021-03-13 13:09:00,787,150,631,2,0,ELECTRICAL FIRE,Commercial - Office,STATEN ISLAND,10302,13,40.771699,-73.83705,2021,3,Sun,13
2024-03-08 17:48:00,1208,492,418,2,1,CAR FIRE,Assembly,MANHATTAN,10001,41,40.609719,-73.9635,2024,3,Mon,17
2022-07-12 19:49:00,679,273,339,2,0,OUTSIDE FIRE,Educational,QUEENS,10031,47,40.732984,-74.056124,2022,7,Fri,19
2016-06-22 12:44:00,754,273,182,5,0,APPLIANCE FIRE,Healthcare,BRONX,10302,41,40.608441,-74.127978,2016,6,Thu,12
2024-04-23 09:50:00,882,372,509,2,1,STRUCTURAL FIRE,Educational,BRONX,10001,41,40.845885,-74.047145,2024,4,Fri,9
2016-09-04 07:24:00,801,122,404,3,2,UNUSUAL INCIDENT,Commercial - Office,QUEENS,10001,44,40.700258,-74.160968,2016,9,Mon,7
2016-02-06 14:45:00,1129,303,814,3,1,UNUSUAL INCIDENT,Healthcare,BROOKLYN,10001,39,40.555068,-74.228168,2016,2,Sun,14
2021-11-15 00:57:00,1277,641,372,2,1,UNUSUAL INCIDENT,Educational,BROOKLYN,10001,29,40.650495,-73.917824,2021,11,Tue,0
2015-07-12 12:56:00,722,143,496,2,0,UTILITY EMERGENCY,Commercial - Mercantile,BROOKLYN,10031,5,40.684276,-73.798139,2015,7,Sat,12
2021-05-04 20:27:00,1078,467,476,2,1,OUTSIDE FIRE,Residential - Multifamily,MANHATTAN,11201,2,40.789329,-73.950172,2021,5,Tue,20
2018-07-14 01:19:00,687,380,238,2,2,STRUCTURAL FIRE,Industrial,BRONX,11201,51,40.640818,-73.899696,2018,7,Sun,1
2021-04-10 23:50:00,1090,365,637,1,2,STRUCTURAL FIRE,Residential - Single Family,BROOKLYN,10002,39,40.524971,-74.233918,2021,4,Thu,23
2020-01-08 15:59:00,962,523,189,1,2,OUTSIDE FIRE,Residential - Multifamily,QUEENS,11205,30,40.679748,-74.030111,2020,1,Sat,15
2018-11-09 19:29:00,885,267,449,3,1,MAJOR FIRE,Industrial,BROOKLYN,10002,10,40.524003,-73.912739,2018,11,Wed,19
2020-12-01 11:47:00,1044,447,587,2,0,UNUSUAL INCIDENT,Residential - Single Family,MANHATTAN,10452,6,40.631427,-74.071958,2020,12,Wed,11
2020-07-17 01:28:00,1106,388,625,5,1,NONSTRUCTURAL FIRE,Residential - Single Family,BRONX,10452,4,40.736538,-73.902661,2020,7,Sat,1
2019-01-16 20:18:00,775,233,422,2,0,MAJOR FIRE,Residential - Single Family,BROOKLYN,10302,24,40.729621,-73.756421,2019,1,Fri,20
2016-07-04 22:24:00,606,249,184,1,0,UNUSUAL INCIDENT,Educational,QUEENS,11205,30,40.57872,-74.258948,2016,7,Sun,22
2024-07-26 01:48:00,1179,522,385,2,0,GARBAGE FIRE,Commercial - Office,BRONX,10302,36,40.776295,-73.952255,2024,7,Sun,1
2016-10-08 00:56:00,693,349,154,3,0,GARBAGE FIRE,Residential - Multifamily,BRONX,10001,43,40.51096,-73.992849,2016,10,Wed,0
2024-05-16 21:21:00,647,252,233,2,0,APPLIANCE FIRE,Residential - Multifamily,MANHATTAN,11201,23,40.559801,-73.793105,2024,5,Sun,21
2018-03-17 16:18:00,851,218,565,1,0,ELECTRICAL FIRE,Commercial - Mercantile,BRONX,10451,31,40.577744,-73.952291,2018,3,Fri,16
2018-12-25 13:04:00,867,236,448,1,3,STRUCTURAL FIRE,Residential - Single Family,MANHATTAN,10031,26,40.897413,-74.244331,2018,12,Fri,13
2018-02-08 19:53:00,713,223,365,5,1,UTILITY EMERGENCY,Commercial - Mercantile,QUEENS,10002,39,40.719757,-73.828215,2018,2,Tue,19
2015-12-24 20:56:00,1220,763,405,1,4,STRUCTURAL FIRE,Residential - Multifamily,BROOKLYN,10002,22,40.63879,-73.946874,2015,12,Sun,20
2024-11-06 20:14:00,1593,350,1150,2,2,NONSTRUCTURAL FIRE,Healthcare,BROOKLYN,10302,30,40.762061,-73.840729,2024,11,Mon,20
2023-05-15 16:31:00,836,272,469,2,1,CAR FIRE,Commercial - Office,QUEENS,10002,39,40.699261,-74.259026,2023,5,Wed,16
2018-06-20 04:03:00,1160,367,567,4,2,CAR FIRE,Healthcare,MANHATTAN,10301,45,40.68012,-74.070592,2018,6,Sun,4
2022-09-08 10:49:00,975,332,493,4,2,STRUCTURAL FIRE,Healthcare,BRONX,10002,31,40.659362,-74.173507,2022,9,Tue,10
2015-01-15 11:49:00,619,166,229,3,0,STRUCTURAL FIRE,Residential - Single Family,BRONX,10001,46,40.553938,-73.703377,2015,1,Thu,11
2024-07-13 03:06:00,850,498,309,3,1,NONSTRUCTURAL FIRE,Residential - Multifamily,BROOKLYN,10452,17,40.677055,-73.87283,2024,7,Sat,3
2022-01-11 22:37:00,1022,436,303,4,1,NONSTRUCTURAL FIRE,Residential - Single Family,BRONX,10451,11,40.67912,-74.078165,2022,1,Wed,22
2021-02-25 16:23:00,704,412,263,2,1,GARBAGE FIRE,Healthcare,BROOKLYN,10001,1,40.607773,-74.133598,2021,2,Mon,16
2022-06-04 22:29:00,1070,467,384,2,4,OUTSIDE FIRE,Residential - Single Family,MANHATTAN,10002,49,40.737381,-73.786855,2022,6,Mon,22
2019-02-09 21:35:00,772,474,294,3,0,UNUSUAL INCIDENT,Educational,BRONX,10452,23,40.514921,-73.980318,2019,2,Wed,21
2020-11-14 06:28:00,1109,689,246,1,1,ELECTRICAL FIRE,Educational,BROOKLYN,10002,7,40.613057,-74.179131,2020,11,Sat,6
2023-06-01 11:20:00,813,179,607,4,2,UTILITY EMERGENCY,Commercial - Office,QUEENS,11205,23,40.829395,-73.71217,2023,6,Wed,11
2023-08-13 09:04:00,906,354,278,1,0,UTILITY EMERGENCY,Storage,BRONX,10301,5,40.841757,-74.205261,2023,8,Sat,9
2022-10-14 05:54:00,875,325,364,1,0,CAR FIRE,Commercial - Office,BRONX,10301,39,40.549418,-74.026596,2022,10,Sat,5
2017-07-12 18:51:00,826,204,481,3,1,STRUCTURAL FIRE,Assembly,BRONX,10302,48,40.887802,-74.248325,2017,7,Tue,18
2022-06-01 22:26:00,1256,357,662,3,1,GARBAGE FIRE,Assembly,BROOKLYN,11368,41,40.59728,-73.910089,2022,6,Wed,22
2015-09-04 19:07:00,774,226,427,2,0,MAJOR FIRE,Residential - Multifamily,BRONX,10301,2,40.763023,-73.832374,2015,9,Fri,19
2016-12-11 10:10:00,581,316,247,3,0,OUTSIDE FIRE,Storage,QUEENS,10302,27,40.784476,-73.977725,2016,12,Mon,10
2018-10-28 09:49:00,1108,407,595,4,1,CAR FIRE,Storage,BRONX,11205,13,40.779677,-74.116628,2018,10,Sat,9
