COLLISION_ID,CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,NUMBER_OF_PEDESTRIANS_INJURED,NUMBER_OF_CYCLIST_INJURED,NUMBER_OF_MOTORIST_INJURED,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,VEHICLE_TYPE_CODE_1,VEHICLE_TYPE_CODE_2,YEAR,MONTH,DAY_OF_WEEK,HOUR,IS_WEEKEND
4003142,05/11/2016,00:47,BROOKLYN,11002,40.772101,-73.93507,0,0,0,0,0,Unsafe Speed,Pavement Slippery,Motorcycle,Motorcycle,2016,5,Thu,0,1
4003143,02/28/2019,11:22,MANHATTAN,11095,40.522361,-73.819183,0,0,0,0,0,Passing Too Closely,Traffic Control Disregarded,Station Wagon/SUV,Pick-up Truck,2019,2,Fri,11,1
4003144,12/21/2024,01:48,QUEENS,10028,40.817009,-74.110525,1,0,1,0,0,Following Too Closely,Unspecified,Sedan,Motorcycle,2024,12,Sat,1,0
4003145,01/19/2016,03:25,BROOKLYN,11247,40.801942,-74.071718,1,0,0,0,1,Unsafe Speed,Unsafe Speed,Ambulance,Bus,2016,1,Sat,3,0
4003146,04/21/2022,08:06,MANHATTAN,10356,40.546861,-73.8292,0,0,0,0,0,Pavement Slippery,Following Too Closely,Station Wagon/SUV,Bike,2022,4,Tue,8,0
4003147,04/01/2017,15:09,STATEN ISLAND,11411,40.691458,-73.940084,1,0,1,0,0,Unsafe Lane Changing,Pavement Slippery,Bike,Motorcycle,2017,4,Mon,15,0
4003148,04/16/2015,08:04,QUEENS,10802,40.665573,-73.856532,0,0,0,0,0,Alcohol Involvement,Pavement Slippery,Van,,2015,4,Mon,8,0
4003149,12/02/2020,09:53,QUEENS,10837,40.70391,-73.885665,0,0,0,0,0,Pavement Slippery,Driver Inattention,Taxi,Station Wagon/SUV,2020,12,Tue,9,1
4003150,10/02/2022,01:15,STATEN ISLAND,10072,40.534412,-74.157513,0,0,0,0,0,Backing Unsafely,Unsafe Lane Changing,Sedan,Station Wagon/SUV,2022,10,Sat,1,0
4003151,10/11/2021,00:08,BRONX,10693,40.598743,-73.932406,3,0,0,0,3,Unsafe Lane Changing,Following Too Closely,Motorcycle,Taxi,2021,10,Mon,0,1
4003152,09/26/2020,00:49,BROOKLYN,10967,40.909247,-73.787788,2,0,0,0,2,Driver Inattention,Alcohol Involvement,Sedan,,2020,9,Fri,0,0
4003153,03/17/2019,01:51,MANHATTAN,10974,40.753804,-73.706071,0,0,0,0,0,Alcohol Involvement,Unsafe Lane Changing,Station Wagon/SUV,Station Wagon/SUV,2019,3,Sat,1,0
4003154,06/22/2022,09:24,BROOKLYN,11361,40.76676,-74.21658,1,0,0,0,1,Pavement Slippery,Pavement Slippery,Pick-up Truck,,2022,6,Mon,9,0
4003155,07/16/2024,19:52,BROOKLYN,10783,40.742987,-74.099018,2,0,0,0,2,Unspecified,Unsafe Speed,Sedan,Van,2024,7,Mon,19,0
4003156,07/13/2018,08:38,STATEN ISLAND,10327,40.801242,-74.25676,0,0,0,0,0,Failure to Yield,Driver Inattention,Bike,Pick-up Truck,2018,7,Wed,8,0
4003157,05/07/2021,07:37,BRONX,11481,40.820188,-74.160117,0,0,0,0,0,Unsafe Speed,Passing Too Closely,Station Wagon/SUV,Station Wagon/SUV,2021,5,Wed,7,0
4003158,02/18/2016,02:57,MANHATTAN,10709,40.504645,-73.886474,0,0,0,0,0,Pavement Slippery,Passing Too Closely,Taxi,Bus,2016,2,Thu,2,1
4003159,02/17/2023,11:14,STATEN ISLAND,11525,40.672374,-74.007419,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,Motorcycle,Bus,2023,2,Mon,11,0
4003160,09/21/2022,10:31,BROOKLYN,10351,40.897817,-73.944638,0,0,0,0,0,Unsafe Lane Changing,Alcohol Involvement,Motorcycle,Sedan,2022,9,Tue,10,1
4003161,01/25/2018,00:51,BRONX,10112,40.768284,-74.214676,2,0,1,1,0,Driver Inattention,Following Too Closely,Sedan,E-Bike,2018,1,Mon,0,0
4003162,01/15/2021,15:34,MANHATTAN,10549,40.865209,-74.020772,0,0,0,0,0,Following Too Closely,Driver Inattention,E-Bike,Station Wagon/SUV,2021,1,Sun,15,0
4003163,08/11/2015,05:23,BROOKLYN,10863,40.655447,-74.150891,1,0,1,0,0,Pavement Slippery,Unsafe Lane Changing,Taxi,Bike,2015,8,Thu,5,1
4003164,07/23/2019,09:35,QUEENS,10788,40.545983,-73.874349,0,0,0,0,0,Unsafe Speed,Unspecified,Station Wagon/SUV,Ambulance,2019,7,Sun,9,0
4003165,12/21/2016,12:39,QUEENS,11172,40.569948,-74.024726,1,0,1,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Station Wagon/SUV,,2016,12,Tue,12,1
4003166,09/21/2016,12:56,BROOKLYN,10622,40.639371,-73.890505,0,0,0,0,0,Failure to Yield,Backing Unsafely,Taxi,Ambulance,2016,9,Sun,12,0
4003167,12/09/2016,22:58,BRONX,10391,40.88965,-74.191757,4,0,3,3,0,Following Too Closely,Passing Too Closely,Station Wagon/SUV,Taxi,2016,12,Sun,22,0
4003168,06/14/2016,01:40,STATEN ISLAND,11054,40.897363,-74.195825,0,0,0,0,0,Driver Inattention,Traffic Control Disregarded,E-Bike,Bike,2016,6,Mon,1,1
4003169,12/26/2019,10:49,MANHATTAN,11291,40.853313,-73.931759,0,0,0,0,0,Following Too Closely,Driver Inattention,Bus,Van,2019,12,Tue,10,0
4003170,03/11/2018,05:25,QUEENS,10290,40.729606,-73.760658,2,0,1,1,0,Passing Too Closely,Passing Too Closely,E-Bike,Bus,2018,3,Tue,5,0
4003171,02/06/2015,07:36,MANHATTAN,10869,40.730285,-73.842448,0,0,0,0,0,Backing Unsafely,Pavement Slippery,Sedan,E-Bike,2015,2,Tue,7,0
4003172,12/26/2020,13:40,BROOKLYN,11136,40.842325,-73.809365,0,0,0,0,0,Failure to Yield,Unsafe Lane Changing,Bus,Ambulance,2020,12,Mon,13,1
4003173,07/28/2017,13:22,BRONX,10449,40.523271,-74.1483,2,0,1,1,0,Following Too Closely,Unsafe Lane Changing,Station Wagon/SUV,,2017,7,Fri,13,0
4003174,11/06/2022,00:18,BROOKLYN,10614,40.67273,-73.975015,1,0,0,0,1,Driver Inattention,Pavement Slippery,Motorcycle,Bike,2022,11,Wed,0,0
4003175,01/14/2016,13:45,BRONX,10747,40.756819,-73.76469,1,0,0,0,1,Failure to Yield,Unspecified,Sedan,Pick-up Truck,2016,1,Tue,13,0
4003176,08/03/2022,23:10,BROOKLYN,11514,40.539271,-73.735599,0,0,0,0,0,Failure to Yield,Pavement Slippery,Sedan,Motorcycle,2022,8,Sun,23,0
4003177,08/19/2020,02:50,BROOKLYN,10496,40.53539,-74.22806,0,0,0,0,0,Unsafe Speed,Unsafe Lane Changing,Motorcycle,Station Wagon/SUV,2020,8,Sat,2,0
4003178,09/25/2019,10:46,STATEN ISLAND,10929,40.595126,-74.170692,1,0,0,0,1,Unspecified,Unsafe Speed,Van,Pick-up Truck,2019,9,Tue,10,0
4003179,09/09/2024,13:17,BROOKLYN,11072,40.73973,-74.202187,0,0,0,0,0,Alcohol Involvement,Unsafe Speed,Sedan,E-Bike,2024,9,Sat,13,1
4003180,09/15/2020,12:27,QUEENS,11428,40.843443,-74.1651,0,0,0,0,0,Unsafe Lane Changing,Alcohol Involvement,Motorcycle,E-Bike,2020,9,Thu,12,0
4003181,07/27/2020,12:14,QUEENS,11128,40.746574,-74.171886,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,Station Wagon/SUV,Bike,2020,7,Fri,12,0
4003182,03/27/2018,15:41,BROOKLYN,10395,40.772301,-73.994239,1,0,0,0,1,Alcohol Involvement,Pavement Slippery,Motorcycle,Ambulance,2018,3,Sun,15,0
4003183,10/21/2015,07:39,QUEENS,11654,40.63128,-74.072626,1,0,0,0,1,Following Too Closely,Alcohol Involvement,Station Wagon/SUV,Taxi,2015,10,Sun,7,0
4003184,06/10/2016,01:31,MANHATTAN,10834,40.666331,-74.214902,1,0,0,0,1,Failure to Yield,Unsafe Speed,Motorcycle,Sedan,2016,6,Wed,1,1
4003185,06/06/2022,14:14,QUEENS,10580,40.822277,-74.079404,0,0,0,0,0,Driver Inattention,Unsafe Lane Changing,Pick-up Truck,,2022,6,Sun,14,0
4003186,12/23/2023,01:42,QUEENS,10226,40.820083,-73.755629,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Sedan,E-Bike,2023,12,Fri,1,0
4003187,02/25/2018,21:36,MANHATTAN,10614,40.905813,-74.000942,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,Sedan,Van,2018,2,Mon,21,0
4003188,04/23/2022,08:02,BRONX,10373,40.502859,-73.84825,1,0,1,1,0,Unspecified,Traffic Control Disregarded,Sedan,Sedan,2022,4,Thu,8,0
4003189,02/21/2024,02:39,BRONX,11504,40.791436,-74.125492,0,0,0,0,0,Failure to Yield,Following Too Closely,Station Wagon/SUV,Van,2024,2,Sun,2,0
4003190,03/12/2020,17:50,QUEENS,10534,40.898517,-73.999101,2,0,0,0,2,Unsafe Speed,Alcohol Involvement,Station Wagon/SUV,Station Wagon/SUV,2020,3,Sun,17,0
4003191,07/27/2015,11:11,BROOKLYN,10773,40.874003,-73.765201,0,0,0,0,0,Unsafe Speed,Driver Inattention,Station Wagon/SUV,Station Wagon/SUV,2015,7,Fri,11,1
4003192,08/15/2020,02:15,QUEENS,11605,40.649651,-73.757961,1,0,0,0,1,Traffic Control Disregarded,Unspecified,Bike,Pick-up Truck,2020,8,Tue,2,0
4003193,11/08/2021,14:04,QUEENS,10924,40.694236,-74.176068,3,0,1,0,2,Unspecified,Backing Unsafely,Taxi,Sedan,2021,11,Fri,14,0
4003194,01/25/2015,05:46,QUEENS,11038,40.695432,-74.071899,1,0,0,1,0,Passing Too Closely,Pavement Slippery,Station Wagon/SUV,Van,2015,1,Wed,5,1
4003195,08/11/2023,03:04,QUEENS,10314,40.754293,-74.06939,0,0,0,0,0,Unsafe Speed,Failure to Yield,Station Wagon/SUV,Bus,2023,8,Mon,3,0
4003196,11/16/2020,17:43,QUEENS,11583,40.659914,-74.096808,0,0,0,0,0,Backing Unsafely,Driver Inattention,Sedan,Taxi,2020,11,Sun,17,0
4003197,08/19/2022,11:24,BRONX,10773,40.554638,-74.028052,1,0,0,0,1,Unspecified,Unsafe Speed,Sedan,Bus,2022,8,Sat,11,1
4003198,07/03/2022,04:55,STATEN ISLAND,10853,40.84501,-73.998909,1,0,1,0,0,Unspecified,Backing Unsafely,Sedan,Motorcycle,2022,7,Sat,4,1
4003199,07/21/2023,07:55,QUEENS,10943,40.733249,-73.963755,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Pick-up Truck,Bike,2023,7,Fri,7,0
4003200,03/18/2015,20:51,BROOKLYN,11411,40.892127,-74.236232,0,0,0,0,0,Traffic Control Disregarded,Following Too Closely,Sedan,Bus,2015,3,Tue,20,0
4003201,09/27/2020,20:10,BROOKLYN,10972,40.609846,-74.129255,0,0,0,0,0,Unsafe Speed,Alcohol Involvement,Sedan,Pick-up Truck,2020,9,Wed,20,0
4003202,11/08/2023,21:39,MANHATTAN,10955,40.739445,-73.898408,1,0,0,0,1,Unsafe Lane Changing,Alcohol Involvement,Station Wagon/SUV,Pick-up Truck,2023,11,Sat,21,0
4003203,03/10/2022,13:09,MANHATTAN,11299,40.537787,-73.888105,2,0,0,0,2,Following Too Closely,Unsafe Lane Changing,E-Bike,Pick-up Truck,2022,3,Sat,13,1
4003204,07/21/2018,08:58,BROOKLYN,10744,40.587574,-73.919799,1,0,0,0,1,Failure to Yield,Unsafe Lane Changing,Van,Ambulance,2018,7,Tue,8,0
4003205,08/05/2019,00:36,STATEN ISLAND,11518,40.796428,-74.144775,0,0,0,0,0,Driver Inattention,Pavement Slippery,Station Wagon/SUV,Van,2019,8,Sun,0,0
4003206,02/22/2023,15:07,BRONX,11163,40.744654,-74.026174,0,0,0,0,0,Driver Inattention,Unsafe Lane Changing,Sedan,,2023,2,Wed,15,0
4003207,04/24/2019,17:19,MANHATTAN,11615,40.902675,-73.965962,0,0,0,0,0,Failure to Yield,Backing Unsafely,Motorcycle,Taxi,2019,4,Wed,17,0
4003208,04/24/2023,15:36,QUEENS,10101,40.643543,-74.16304,0,0,0,0,0,Pavement Slippery,Alcohol Involvement,Station Wagon/SUV,,2023,4,Thu,15,1
4003209,07/14/2015,23:34,BROOKLYN,11695,40.715847,-73.725469,3,0,2,0,1,Alcohol Involvement,Traffic Control Disregarded,Sedan,Motorcycle,2015,7,Thu,23,0
4003210,06/08/2024,11:28,BROOKLYN,11539,40.909782,-73.955482,0,0,0,0,0,Driver Inattention,Failure to Yield,Bus,Station Wagon/SUV,2024,6,Thu,11,0
4003211,10/01/2023,11:32,QUEENS,11185,40.516639,-74.223658,3,0,2,1,0,Unsafe Speed,Unsafe Speed,Sedan,Pick-up Truck,2023,10,Fri,11,0
4003212,06/13/2024,13:26,QUEENS,11486,40.748268,-73.824965,1,0,1,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Station Wagon/SUV,Ambulance,2024,6,Thu,13,0
4003213,06/27/2023,07:45,BRONX,10916,40.900366,-73.700973,1,0,1,0,0,Unsafe Lane Changing,Pavement Slippery,Sedan,Station Wagon/SUV,2023,6,Tue,7,0
4003214,12/17/2020,04:06,MANHATTAN,10491,40.615729,-74.177278,0,0,0,0,0,Traffic Control Disregarded,Following Too Closely,Sedan,Ambulance,2020,12,Tue,4,0
4003215,09/16/2021,20:22,QUEENS,11567,40.501124,-74.24324,2,0,1,1,0,Following Too Closely,Unspecified,Pick-up Truck,Ambulance,2021,9,Sun,20,0
4003216,11/26/2020,05:49,QUEENS,11360,40.598602,-73.953301,0,0,0,0,0,Unspecified,Driver Inattention,Sedan,Ambulance,2020,11,Tue,5,0
4003217,04/17/2018,23:55,BRONX,10073,40.699068,-74.227754,3,0,1,0,2,Passing Too Closely,Alcohol Involvement,Taxi,Taxi,2018,4,Thu,23,1
4003218,11/08/2021,12:26,QUEENS,10069,40.554851,-74.212285,1,0,0,0,1,Traffic Control Disregarded,Failure to Yield,Sedan,Pick-up Truck,2021,11,Sat,12,0
4003219,10/28/2016,19:04,BROOKLYN,10082,40.727687,-73.959833,0,0,0,0,0,Unspecified,Traffic Control Disregarded,Station Wagon/SUV,Ambulance,2016,10,Mon,19,0
4003220,02/26/2017,19:41,BROOKLYN,10220,40.806509,-73.724097,1,0,0,0,1,Driver Inattention,Backing Unsafely,Van,E-Bike,2017,2,Tue,19,0
4003221,12/20/2018,13:10,BROOKLYN,10083,40.562576,-74.215541,1,0,1,0,0,Following Too Closely,Traffic Control Disregarded,E-Bike,Station Wagon/SUV,2018,12,Wed,13,0
4003222,02/19/2017,16:52,STATEN ISLAND,10909,40.659381,-73.949296,1,0,0,0,1,Backing Unsafely,Traffic Control Disregarded,Sedan,Sedan,2017,2,Mon,16,0
4003223,12/14/2023,09:08,QUEENS,11618,40.689046,-73.975134,0,0,0,0,0,Failure to Yield,Driver Inattention,Sedan,,2023,12,Tue,9,0
4003224,09/18/2018,12:44,BROOKLYN,10909,40.764436,-73.915376,0,0,0,0,0,Driver Inattention,Failure to Yield,Bus,Bike,2018,9,Wed,12,0
4003225,04/26/2024,10:00,QUEENS,11163,40.769343,-73.767447,2,0,0,1,1,Alcohol Involvement,Backing Unsafely,Station Wagon/SUV,Station Wagon/SUV,2024,4,Sun,10,0
4003226,10/25/2015,00:43,BROOKLYN,10645,40.721745,-73.99518,1,0,0,1,0,Unsafe Speed,Traffic Control Disregarded,Sedan,Taxi,2015,10,Mon,0,0
4003227,09/04/2022,06:28,QUEENS,10740,40.516907,-73.941278,0,0,0,0,0,Passing Too Closely,Pavement Slippery,Station Wagon/SUV,Motorcycle,2022,9,Thu,6,1
4003228,01/28/2018,04:04,MANHATTAN,10460,40.708389,-73.937146,0,0,0,0,0,Driver Inattention,Failure to Yield,Sedan,,2018,1,Thu,4,1
4003229,12/08/2023,04:15,BRONX,11171,40.513432,-74.181462,0,0,0,0,0,Passing Too Closely,Pavement Slippery,Sedan,,2023,12,Sat,4,0
4003230,11/17/2023,00:13,STATEN ISLAND,10341,40.846937,-74.119554,0,0,0,0,0,Driver Inattention,Unsafe Speed,Van,Bike,2023,11,Tue,0,0
4003231,11/01/2023,01:39,BRONX,10965,40.802285,-74.137768,0,0,0,0,0,Backing Unsafely,Following Too Closely,Bike,Bike,2023,11,Tue,1,1
4003232,02/06/2023,13:16,MANHATTAN,10702,40.685849,-74.078121,0,0,0,0,0,Unspecified,Unsafe Speed,Sedan,Station Wagon/SUV,2023,2,Fri,13,0
4003233,07/25/2021,18:08,BRONX,10481,40.729794,-74.130424,2,0,1,0,1,Backing Unsafely,Traffic Control Disregarded,Bike,Station Wagon/SUV,2021,7,Fri,18,1
4003234,12/01/2023,20:50,BROOKLYN,10746,40.664445,-74.068703,1,0,0,0,1,Failure to Yield,Traffic Control Disregarded,Station Wagon/SUV,,2023,12,Thu,20,1
4003235,11/05/2021,17:31,BRONX,10897,40.810844,-73.886767,0,0,0,0,0,Backing Unsafely,Traffic Control Disregarded,Station Wagon/SUV,Pick-up Truck,2021,11,Fri,17,0
4003236,07/09/2022,13:32,BROOKLYN,10075,40.892052,-74.09341,5,0,2,1,2,Traffic Control Disregarded,Failure to Yield,Bike,E-Bike,2022,7,Mon,13,1
4003237,12/08/2016,06:41,MANHATTAN,11002,40.806174,-73.986311,1,0,0,0,1,Following Too Closely,Traffic Control Disregarded,Sedan,Ambulance,2016,12,Wed,6,0
4003238,11/24/2018,05:06,BRONX,10163,40.68359,-73.753756,0,0,0,0,0,Driver Inattention,Unsafe Speed,Sedan,Station Wagon/SUV,2018,11,Mon,5,0
4003239,01/25/2018,15:38,MANHATTAN,10133,40.552758,-73.748524,0,0,0,0,0,Failure to Yield,Following Too Closely,Bike,Station Wagon/SUV,2018,1,Fri,15,0
4003240,08/23/2018,23:20,QUEENS,10217,40.615281,-73.759962,0,0,0,0,0,Traffic Control Disregarded,Backing Unsafely,Taxi,Pick-up Truck,2018,8,Sun,23,1
4003241,12/09/2017,00:14,BROOKLYN,10459,40.733205,-74.026897,1,0,0,1,0,Following Too Closely,Driver Inattention,Sedan,Bike,2017,12,Sun,0,0
4003242,07/08/2015,23:33,BRONX,11110,40.5141,-73.866805,1,0,1,1,0,Following Too Closely,Backing Unsafely,Sedan,Pick-up Truck,2015,7,Fri,23,0
4003243,11/06/2020,12:03,QUEENS,11414,40.755529,-74.093748,0,0,0,0,0,Driver Inattention,Passing Too Closely,Van,E-Bike,2020,11,Mon,12,0
4003244,10/21/2019,02:55,BRONX,10488,40.625857,-73.845473,0,0,0,0,0,Traffic Control Disregarded,Unsafe Lane Changing,Van,Bus,2019,10,Tue,2,0
4003245,02/19/2017,23:11,MANHATTAN,10001,40.581302,-73.724014,0,0,0,0,0,Unspecified,Unsafe Speed,Sedan,Van,2017,2,Thu,23,0
4003246,12/03/2021,21:33,BRONX,10430,40.730313,-73.78298,0,0,0,0,0,Unsafe Speed,Unspecified,Sedan,E-Bike,2021,12,Mon,21,1
4003247,01/07/2020,12:59,BROOKLYN,10269,40.701161,-74.140526,1,0,0,0,1,Following Too Closely,Backing Unsafely,Bike,E-Bike,2020,1,Tue,12,0
4003248,02/16/2018,02:53,BROOKLYN,11463,40.668546,-73.971278,3,0,1,1,1,Backing Unsafely,Unspecified,Bus,Station Wagon/SUV,2018,2,Sun,2,0
4003249,07/01/2023,14:23,BROOKLYN,11171,40.617811,-73.782453,0,1,0,0,0,Unsafe Speed,Driver Inattention,Bike,,2023,7,Mon,14,0
4003250,12/10/2018,17:54,BRONX,11110,40.647176,-73.805528,3,0,0,1,2,Unspecified,Unsafe Lane Changing,Station Wagon/SUV,Taxi,2018,12,Thu,17,0
4003251,10/06/2023,20:52,MANHATTAN,11309,40.596555,-74.070296,0,0,0,0,0,Failure to Yield,Passing Too Closely,Sedan,Ambulance,2023,10,Fri,20,1
4003252,04/05/2017,00:20,BRONX,10094,40.894326,-73.739615,2,0,0,0,2,Pavement Slippery,Failure to Yield,Sedan,Motorcycle,2017,4,Wed,0,0
4003253,06/17/2021,02:37,BRONX,10771,40.800107,-73.790404,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,Sedan,2021,6,Sat,2,1
4003254,05/21/2021,19:58,BROOKLYN,11031,40.616855,-74.231095,0,0,0,0,0,Unsafe Speed,Following Too Closely,E-Bike,Bus,2021,5,Tue,19,1
4003255,11/03/2015,05:42,BRONX,10349,40.73841,-73.704106,0,0,0,0,0,Unsafe Speed,Driver Inattention,Sedan,Taxi,2015,11,Thu,5,0
4003256,08/06/2015,23:48,MANHATTAN,11414,40.605509,-73.888339,2,0,0,0,2,Unspecified,Alcohol Involvement,Sedan,Van,2015,8,Thu,23,0
4003257,07/28/2016,09:40,MANHATTAN,11598,40.52379,-73.823462,0,0,0,0,0,Backing Unsafely,Traffic Control Disregarded,Taxi,Van,2016,7,Sat,9,0
4003258,11/28/2018,23:27,QUEENS,10266,40.633667,-74.137515,2,0,0,1,1,Unspecified,Following Too Closely,Sedan,Van,2018,11,Fri,23,0
4003259,07/28/2016,21:02,QUEENS,10671,40.555188,-73.704165,0,0,0,0,0,Unsafe Speed,Following Too Closely,Ambulance,Ambulance,2016,7,Tue,21,0
4003260,11/01/2024,14:00,MANHATTAN,11094,40.807736,-73.952849,0,0,0,0,0,Driver Inattention,Backing Unsafely,Taxi,Pick-up Truck,2024,11,Wed,14,0
4003261,11/12/2024,19:39,QUEENS,10903,40.884938,-73.882097,3,0,0,0,3,Unsafe Speed,Unsafe Speed,Station Wagon/SUV,E-Bike,2024,11,Wed,19,1
4003262,09/16/2019,07:10,BROOKLYN,11094,40.616339,-73.98881,0,0,0,0,0,Alcohol Involvement,Traffic Control Disregarded,Sedan,E-Bike,2019,9,Sat,7,0
4003263,04/25/2016,16:51,MANHATTAN,10147,40.879221,-73.784501,1,0,1,0,0,Alcohol Involvement,Backing Unsafely,Van,Pick-up Truck,2016,4,Sun,16,0
4003264,09/18/2022,03:19,QUEENS,11563,40.821046,-74.117991,2,0,0,1,1,Backing Unsafely,Backing Unsafely,Bike,,2022,9,Sat,3,0
4003265,03/08/2020,01:05,QUEENS,11218,40.802543,-74.197508,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield,Pick-up Truck,Ambulance,2020,3,Tue,1,1
4003266,03/06/2017,11:59,BROOKLYN,10371,40.524699,-73.910756,0,0,0,0,0,Passing Too Closely,Failure to Yield,Sedan,Ambulance,2017,3,Sat,11,0
4003267,05/19/2016,20:53,QUEENS,11201,40.636228,-74.244086,0,0,0,0,0,Failure to Yield,Failure to Yield,Motorcycle,Ambulance,2016,5,Sat,20,0
4003268,10/18/2023,05:42,MANHATTAN,10430,40.748956,-74.237743,0,0,0,0,0,Driver Inattention,Unsafe Speed,Sedan,Sedan,2023,10,Thu,5,1
4003269,03/09/2015,09:38,QUEENS,11494,40.864106,-74.141287,1,0,0,0,1,Backing Unsafely,Failure to Yield,Taxi,Ambulance,2015,3,Sun,9,0
4003270,09/18/2020,02:40,BROOKLYN,10932,40.630063,-74.256485,0,0,0,0,0,Traffic Control Disregarded,Following Too Closely,Station Wagon/SUV,Pick-up Truck,2020,9,Sun,2,0
4003271,01/20/2021,07:35,BROOKLYN,10896,40.707876,-74.219374,0,0,0,0,0,Unspecified,Passing Too Closely,Taxi,Van,2021,1,Sun,7,0
4003272,06/18/2023,12:23,BRONX,10308,40.760914,-74.031485,0,0,0,0,0,Backing Unsafely,Passing Too Closely,E-Bike,Van,2023,6,Fri,12,0
4003273,07/05/2021,13:56,QUEENS,11082,40.566926,-74.03944,1,0,0,0,1,Unsafe Speed,Following Too Closely,Sedan,Bike,2021,7,Mon,13,0
4003274,01/11/2018,03:54,MANHATTAN,11151,40.688933,-73.939993,4,0,2,0,2,Failure to Yield,Unspecified,Station Wagon/SUV,Bus,2018,1,Sat,3,0
4003275,05/18/2016,23:54,BRONX,10716,40.758435,-74.115405,0,0,0,0,0,Following Too Closely,Traffic Control Disregarded,Ambulance,Motorcycle,2016,5,Thu,23,0
4003276,09/01/2020,03:45,BROOKLYN,10925,40.550275,-74.054065,0,0,0,0,0,Failure to Yield,Passing Too Closely,Motorcycle,Motorcycle,2020,9,Sun,3,1
4003277,12/03/2024,02:29,BROOKLYN,11033,40.583098,-73.853189,0,0,0,0,0,Alcohol Involvement,Failure to Yield,Sedan,E-Bike,2024,12,Tue,2,0
4003278,06/20/2021,18:42,QUEENS,11577,40.537586,-74.126804,1,1,0,0,1,Unspecified,Pavement Slippery,Bike,Ambulance,2021,6,Sun,18,0
4003279,04/28/2020,02:41,BROOKLYN,10026,40.751328,-74.247254,1,0,1,0,0,Backing Unsafely,Unsafe Speed,Pick-up Truck,Van,2020,4,Fri,2,0
4003280,04/05/2018,02:00,BRONX,11180,40.84963,-74.147341,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,Taxi,,2018,4,Tue,2,1
4003281,05/16/2021,15:25,BROOKLYN,11589,40.669957,-74.034909,0,0,0,0,0,Driver Inattention,Failure to Yield,Sedan,Bus,2021,5,Sat,15,1
4003282,05/27/2024,20:09,BROOKLYN,11096,40.734913,-73.777893,3,1,2,0,1,Pavement Slippery,Unspecified,Sedan,Taxi,2024,5,Mon,20,1
4003283,06/04/2020,07:19,MANHATTAN,10075,40.886452,-73.848668,3,0,1,1,1,Unspecified,Following Too Closely,Sedan,Station Wagon/SUV,2020,6,Wed,7,0
4003284,12/18/2020,14:16,BRONX,10715,40.893688,-73.903598,0,0,0,0,0,Passing Too Closely,Following Too Closely,Station Wagon/SUV,Pick-up Truck,2020,12,Wed,14,0
4003285,03/27/2016,19:15,STATEN ISLAND,10374,40.738175,-74.068268,2,0,0,0,2,Alcohol Involvement,Following Too Closely,Sedan,Sedan,2016,3,Tue,19,1
4003286,04/18/2016,08:31,BRONX,10671,40.750415,-73.872067,2,0,0,1,1,Passing Too Closely,Unsafe Speed,Sedan,Motorcycle,2016,4,Fri,8,1
4003287,05/02/2020,05:08,MANHATTAN,10498,40.716469,-73.936347,0,0,0,0,0,Driver Inattention,Driver Inattention,Station Wagon/SUV,Station Wagon/SUV,2020,5,Sat,5,0
4003288,02/06/2015,19:59,BRONX,11145,40.637096,-73.870581,1,0,1,0,0,Backing Unsafely,Traffic Control Disregarded,Station Wagon/SUV,Station Wagon/SUV,2015,2,Fri,19,0
4003289,12/16/2022,03:30,BROOKLYN,10717,40.578516,-73.700813,1,0,0,1,0,Unsafe Speed,Failure to Yield,Sedan,Van,2022,12,Wed,3,1
4003290,10/26/2023,09:26,MANHATTAN,10299,40.672878,-73.812233,2,0,1,0,1,Failure to Yield,Backing Unsafely,Sedan,,2023,10,Sat,9,1
4003291,04/03/2022,03:21,QUEENS,10656,40.895107,-74.004179,0,0,0,0,0,Failure to Yield,Traffic Control Disregarded,Sedan,E-Bike,2022,4,Thu,3,0
4003292,07/19/2024,19:48,QUEENS,10715,40.700593,-73.721004,0,0,0,0,0,Unsafe Lane Changing,Unsafe Speed,Station Wagon/SUV,E-Bike,2024,7,Fri,19,0
4003293,04/11/2020,01:57,MANHATTAN,11514,40.651084,-74.147276,1,0,0,0,1,Driver Inattention,Backing Unsafely,Sedan,Pick-up Truck,2020,4,Thu,1,0
4003294,08/06/2024,05:46,QUEENS,10486,40.768598,-73.905031,0,0,0,0,0,Unsafe Lane Changing,Unsafe Speed,Station Wagon/SUV,Bike,2024,8,Fri,5,0
